,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobRole,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,Attrition,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,DailyRate,MonthlyIncome
1126,34,19,3,2,2,4,4,1,12,0,10,3,10,9,0,0,1,0,0,0,0,0,1,0,1,0,-0.18208092485549132,-0.43113625184456467
1127,23,7,3,3,3,8,4,1,21,1,3,3,3,2,1,0,1,0,0,0,0,1,0,0,0,1,-0.5447976878612717,-0.5919822921790457
1128,44,2,3,3,4,7,4,1,19,1,9,3,8,7,0,0,1,0,0,0,0,0,1,0,0,1,0.16907514450867053,0.7862764387604525
1129,35,2,4,1,2,4,4,0,14,0,6,4,5,4,0,0,0,0,1,0,0,0,0,1,0,1,-0.9508670520231214,0.06099360550909985
1130,43,2,3,4,3,2,4,1,17,1,10,3,10,9,0,0,0,0,1,0,0,0,1,0,0,1,0.541907514450867,0.778406296114117
1131,24,9,3,3,4,4,3,1,16,1,5,3,5,3,0,0,0,0,1,0,0,0,1,0,1,0,-0.3222543352601156,-0.0691096901131333
1132,41,6,3,4,3,2,3,1,12,0,10,3,10,8,0,0,0,1,0,0,0,0,0,1,1,0,0.16473988439306358,1.1212493851451057
1133,29,9,4,4,3,9,3,9,17,1,9,3,5,3,0,0,0,0,1,0,0,0,1,0,1,0,0.40173410404624277,-0.42006886374815544
1134,36,2,4,3,3,8,4,3,15,0,17,2,13,7,0,0,1,0,0,0,0,0,0,1,1,0,-0.3959537572254335,-0.04426955238563699
1135,45,1,1,3,2,7,3,3,23,1,25,2,23,15,0,0,1,0,0,0,0,0,1,0,1,0,0.6271676300578035,1.4918839153959667
1136,24,22,1,4,1,5,3,1,11,1,1,3,1,0,1,1,0,0,0,0,0,0,1,0,1,0,-0.815028901734104,-0.7690605017215937
1137,47,9,3,3,1,2,3,7,11,0,25,1,23,5,1,0,1,0,0,0,0,0,1,0,1,0,0.41763005780346824,2.030004918839154
1138,26,17,4,4,1,9,3,1,15,3,3,4,3,2,0,0,0,0,1,0,0,0,1,0,1,0,-0.5982658959537572,-0.5846040334481063
1139,45,28,2,4,2,3,2,1,11,0,21,3,21,6,0,0,0,0,0,0,1,0,0,1,1,0,0.2904624277456647,2.956714215445155
1140,32,10,3,1,3,4,3,6,13,1,10,2,5,2,0,0,1,0,0,0,0,0,1,0,1,0,-0.31647398843930635,-0.3071815051647811
1141,31,2,4,2,3,9,3,1,14,1,6,4,5,2,0,0,1,0,0,0,0,0,1,0,1,0,-0.09104046242774566,-0.2963600590260698
1142,41,4,3,3,1,5,2,6,19,1,10,3,3,2,0,1,0,0,0,0,0,0,1,0,1,0,-0.36416184971098264,0.42990654205607476
1143,40,8,2,2,3,6,1,2,16,1,18,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.6286127167630058,0.4510575504181013
1144,24,29,1,2,3,9,1,1,13,3,6,4,6,2,0,0,0,0,1,0,0,1,0,0,1,0,-0.430635838150289,-0.19060501721593703
1145,46,13,4,3,3,7,2,6,14,0,19,3,10,7,0,0,1,0,0,0,0,0,0,1,1,0,-0.12572254335260116,0.2164289227742253
1146,35,27,4,4,3,6,3,2,16,1,17,3,7,7,0,0,1,0,0,0,0,0,1,0,1,0,0.8179190751445087,0.5413182488932612
1147,30,16,1,2,3,4,4,1,12,1,10,2,10,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.015895953757225433,-0.4476143630103296
1148,47,2,4,3,3,2,2,7,11,1,4,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.37716763005780346,0.07279881947860305
1149,46,2,3,3,3,2,4,4,12,1,13,2,10,6,0,0,1,0,0,0,0,1,0,0,0,1,0.6835260115606936,1.398425971470733
1150,36,13,5,2,2,2,1,5,13,3,16,3,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0.9421965317919075,0.3571077225774717
1151,32,1,2,1,1,2,2,6,15,0,10,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0.23121387283236994,0.5049188391539596
1152,23,4,1,3,3,9,2,1,13,0,3,1,3,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.930635838150289,-0.3411214953271028
1153,31,24,1,4,3,6,4,2,20,0,9,2,5,4,0,0,0,0,0,0,1,0,0,1,1,0,-0.9263005780346821,0.1367437284800787
1154,39,1,3,4,3,9,4,1,15,1,9,3,9,8,0,0,1,0,0,0,0,0,1,0,0,1,-0.017341040462427744,0.4402361042793901
1155,32,19,3,4,1,2,3,3,13,1,10,1,4,3,0,0,1,0,0,0,0,0,1,0,1,0,-0.6257225433526011,1.2120019675356615
1156,45,4,3,3,1,5,3,4,21,2,9,4,5,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.9075144508670521,1.2479094933595671
1157,30,2,4,4,2,4,1,0,16,0,10,3,9,7,0,0,0,0,0,0,1,0,0,1,1,0,0.7341040462427746,0.07033939990162322
1158,24,10,3,1,3,5,4,0,14,1,3,3,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0.13439306358381503,-0.6239547466797836
1159,30,8,3,3,2,5,4,6,11,1,6,2,4,2,1,1,0,0,0,0,0,1,0,0,1,0,-0.2947976878612717,-0.6153467781603541
1160,31,5,3,1,3,2,3,1,19,1,6,3,5,2,0,0,0,0,0,0,1,0,1,0,1,0,0.2875722543352601,0.9011313330054107
1161,27,8,3,3,3,4,4,1,11,0,6,2,6,2,0,0,0,0,1,0,0,0,0,1,1,0,0.36127167630057805,-0.30423020167240533
1162,29,9,3,2,1,8,2,1,13,0,2,3,2,2,1,0,0,1,0,0,0,0,0,1,1,0,-0.5433526011560693,-0.47270044269552386
1163,29,1,3,4,4,7,3,8,12,0,10,4,3,2,0,0,1,0,0,0,0,0,0,1,0,1,-0.4956647398843931,0.396458435809149
1164,30,15,2,3,2,2,1,2,11,1,12,3,7,7,0,0,0,1,0,0,0,1,0,0,1,0,0.25289017341040465,0.6045253320216429
1165,34,2,4,4,4,4,4,0,14,3,6,3,5,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.9002890173410405,-0.4303984259714707
1166,33,2,3,4,3,2,2,8,15,0,13,2,11,7,0,0,0,1,0,0,0,0,0,1,1,0,0.6921965317919075,0.11436301032956223
1167,49,11,4,4,3,2,4,3,12,0,8,4,5,1,0,0,0,1,0,0,0,0,0,1,1,0,0.7355491329479769,-0.04303984259714708
1168,33,16,3,1,3,2,1,2,20,0,11,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,-0.8569364161849711,0.9547466797835711
1169,38,2,2,3,2,9,2,4,14,1,9,2,6,1,0,0,0,0,1,0,0,0,1,0,1,0,-0.30346820809248554,-0.544515494343335
1170,31,16,4,1,3,2,3,2,13,3,10,3,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0.39739884393063585,0.8556320708312838
1171,29,4,3,4,2,4,1,1,13,1,1,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.3092485549132948,-0.6328086571569109
1172,30,16,3,3,4,7,3,3,16,1,10,3,7,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.7210982658959537,0.15051647811116575
1173,32,5,4,2,3,4,2,2,14,0,12,3,7,7,0,0,0,0,0,0,1,0,0,1,1,0,0.2153179190751445,-0.48303000491883913
1174,38,18,3,2,1,7,4,3,16,1,15,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.04190751445086705,0.2776684702410231
1175,43,17,3,3,2,4,3,9,16,1,6,3,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0.004335260115606936,-0.5521396950319725
1176,42,12,3,2,3,9,2,8,22,3,7,2,5,3,0,0,0,0,1,0,0,1,0,0,1,0,0.07369942196531792,-0.47122479094933595
1177,33,4,3,4,3,4,2,5,15,2,11,2,9,8,0,0,0,0,0,0,1,1,0,0,1,0,-0.04190751445086705,-0.4001475651746188
1178,41,9,4,3,3,9,1,1,20,2,5,3,5,3,0,0,1,0,0,0,0,1,0,0,1,0,-0.3699421965317919,-0.588539104771274
1179,34,10,3,4,3,2,3,1,14,1,15,3,15,14,0,0,1,0,0,0,0,1,0,0,0,1,0.8251445086705202,-0.16748647319232662
1180,53,1,4,1,2,6,3,4,20,3,27,2,3,2,0,0,0,0,1,0,0,0,1,0,0,1,-0.20664739884393063,2.0371372356123953
1181,43,2,3,2,3,5,4,0,13,0,10,3,9,7,0,0,1,0,0,0,0,0,0,1,1,0,-0.8092485549132948,-0.28111165764879487
1182,34,3,2,4,1,2,4,5,12,0,6,3,2,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.4234104046242775,0.33128381701918347
1183,21,7,1,2,3,8,2,1,13,0,1,3,1,0,1,0,0,1,0,0,0,0,0,1,1,0,-0.6748554913294798,-0.4926217412690605
1184,38,6,2,4,2,9,3,1,11,1,5,3,5,4,0,0,0,0,0,1,0,0,1,0,1,0,0.5043352601156069,-0.2410231185440236
1185,22,8,1,3,3,9,1,1,17,0,1,3,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.708092485549133,-0.5617314313821938
1186,31,29,4,1,2,2,4,1,14,2,13,3,12,7,0,0,0,1,0,0,0,0,1,0,1,0,-0.8786127167630058,0.19331037875061485
1187,51,3,3,1,3,1,3,2,11,0,15,3,2,2,0,0,0,0,0,0,1,0,1,0,1,0,0.1994219653179191,2.074274471224791
1188,37,9,2,2,2,2,2,1,14,2,5,3,5,2,0,0,0,1,0,0,0,0,1,0,1,0,-0.3106936416184971,-0.12124938514510576
1189,36,10,3,4,3,7,1,7,13,1,15,3,12,8,0,0,1,0,0,0,0,0,1,0,0,1,0.8367052023121387,0.8949827840629612
1190,44,1,2,3,3,4,2,1,12,3,6,2,5,3,1,0,0,0,1,0,0,1,0,0,0,1,-0.541907514450867,-0.5755041810132808
1191,37,8,2,3,3,5,2,2,13,0,19,2,10,0,0,0,0,0,0,1,0,1,0,0,1,0,0.6286127167630058,-0.15027053615346778
1192,35,27,3,3,3,2,4,1,18,0,10,3,10,7,1,0,1,0,0,0,0,0,0,1,0,1,-0.7239884393063584,0.2781603541564191
1193,33,8,4,4,4,4,1,6,19,1,14,3,10,8,0,0,1,0,0,0,0,0,1,0,1,0,0.09104046242774566,-0.37850467289719625
1194,28,1,3,3,3,4,4,1,11,1,5,4,5,3,0,0,1,0,0,0,0,0,1,0,1,0,0.5447976878612717,-0.6487948844072798
1195,39,10,1,3,3,3,3,7,21,0,9,3,4,3,0,0,0,0,1,0,0,0,0,1,1,0,0.6488439306358381,2.1598622725036893
1196,46,26,2,2,2,2,2,8,15,0,6,3,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0.06502890173410404,0.8138219380226267
1197,40,2,2,3,3,9,1,4,17,1,7,2,4,3,0,0,1,0,0,0,0,0,1,0,1,0,-0.27167630057803466,-0.3209542547958682
1198,42,13,3,2,4,7,1,5,18,2,10,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.4682080924855491,0.21052631578947367
1199,35,2,2,2,3,6,4,2,14,1,15,3,7,7,0,0,0,0,1,0,0,1,0,0,1,0,0.5433526011560693,0.26561731431382196
1200,38,2,3,1,3,5,2,5,13,3,13,3,11,10,0,1,0,0,0,0,0,1,0,0,1,0,0.7687861271676301,-0.514018691588785
1201,34,9,4,4,3,9,1,4,17,1,11,2,7,1,1,0,1,0,0,0,0,0,1,0,1,0,-0.8236994219653179,0.1633054599114609
1202,37,10,4,4,3,6,1,1,15,0,10,1,10,3,1,0,0,0,1,0,0,0,0,1,1,0,-0.6271676300578035,-0.11534677816035416
1203,39,20,3,3,3,2,4,2,18,1,7,3,2,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.05491329479768786,-0.13649778652238073
1204,43,9,3,1,3,4,3,4,13,0,7,2,3,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.6661849710982659,-0.5518937530742745
1205,41,5,3,2,4,7,2,3,12,0,11,1,3,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.5158959537572254,0.5381210034431874
1206,41,4,1,3,3,2,3,0,13,1,23,4,22,14,0,0,0,1,0,0,0,1,0,0,0,1,-0.011560693641618497,1.4178553861288736
1207,30,10,3,1,3,6,3,9,14,0,9,3,7,7,0,0,0,0,1,0,0,0,0,1,1,0,0.4161849710982659,1.2260206591244467
1208,26,20,2,4,3,5,2,0,11,0,6,3,5,1,1,0,0,0,1,0,0,0,1,0,0,1,0.1676300578034682,-0.6232169208066897
1209,46,21,2,4,3,7,2,4,22,1,13,4,9,7,1,0,0,0,1,0,0,0,1,0,1,0,-0.7846820809248555,1.0437776684702411
1210,40,1,3,3,3,7,4,4,17,1,12,3,5,3,0,0,1,0,0,0,0,1,0,0,1,0,0.5635838150289018,0.4503197245450074
1211,34,8,2,2,4,2,3,1,21,2,10,3,10,8,0,0,0,0,0,0,1,0,1,0,1,0,0.008670520231213872,0.5206591244466307
1212,58,2,3,2,3,1,2,4,22,1,37,2,16,9,0,0,0,0,1,0,0,1,0,0,1,0,-0.6560693641618497,2.8551401869158877
1213,35,23,4,2,1,9,3,0,16,1,6,4,5,4,0,0,0,0,1,0,0,0,1,0,1,0,-0.8945086705202312,-0.48622725036891296
1214,47,4,3,3,2,6,2,8,12,1,28,3,22,11,0,0,1,0,0,0,0,1,0,0,0,1,0.2846820809248555,1.3898180029513034
1215,40,12,3,2,3,7,1,2,12,1,15,3,7,4,0,0,1,0,0,0,0,1,0,0,1,0,-0.07803468208092486,-0.057550418101328084
1216,54,7,4,4,3,4,4,4,15,1,14,2,7,1,0,0,0,0,1,0,0,0,1,0,1,0,-0.5390173410404624,0.5341859321200196
1217,31,7,4,1,3,2,1,2,14,2,9,3,3,2,0,0,0,1,0,0,0,0,1,0,1,0,0.4638728323699422,1.2186424003935072
1218,28,1,3,3,3,4,1,1,25,1,3,3,3,2,0,0,0,0,1,0,0,0,1,0,1,0,0.596820809248555,-0.2683226758484998
1219,38,2,4,2,1,8,4,2,20,2,20,2,4,2,0,0,0,1,0,0,0,0,1,0,0,1,-0.11705202312138728,0.17781603541564192
1220,26,10,3,3,3,2,4,1,13,0,5,3,5,3,0,0,0,0,1,0,0,0,0,1,1,0,-0.3352601156069364,0.0004918839153959665
1221,58,15,4,1,3,3,3,2,14,0,23,3,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0.5953757225433526,2.7311854402361044
1222,18,14,3,2,3,4,3,1,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.9060693641618497,-0.7791441219872111
1223,31,18,5,4,4,5,1,0,17,0,2,3,1,0,1,1,0,0,0,0,0,0,1,0,1,0,-0.6430635838150289,-0.4244958189867191
1224,29,13,3,1,2,5,1,4,15,3,4,3,2,2,1,1,0,0,0,0,0,1,0,0,0,1,-0.6560693641618497,-0.5772257747171667
1225,45,2,4,3,3,2,3,4,22,2,10,4,8,7,0,0,1,0,0,0,0,0,1,0,1,0,-0.3106936416184971,0.1160846040334481
1226,36,2,4,4,3,4,2,4,22,1,15,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,-0.5404624277456648,0.5607476635514018
1227,43,2,4,1,3,2,4,1,20,1,7,3,7,7,0,0,1,0,0,0,0,0,1,0,1,0,0.8930635838150289,0.24422036399409738
1228,27,5,2,4,3,9,4,0,14,0,6,2,5,4,0,0,1,0,0,0,0,0,0,1,0,1,0.7124277456647399,-0.5664043285784555
1229,29,20,1,4,3,9,4,1,13,0,11,4,11,8,0,0,0,0,1,0,0,0,1,0,1,0,-0.33236994219653176,-0.21396950319724545
1230,32,10,4,4,3,2,4,8,13,0,4,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.7427745664739884,-0.008362026561731432
1231,42,10,4,3,3,4,3,3,22,2,10,2,6,3,0,0,0,0,0,0,1,0,1,0,1,0,-0.6488439306358381,-0.4294146581406788
1232,47,9,4,2,3,9,3,4,12,0,7,3,2,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.8627167630057804,-0.6337924249877029
1233,46,2,2,4,3,6,4,3,14,1,12,2,9,8,0,0,1,0,0,0,0,1,0,0,1,0,-0.1416184971098266,0.9581898671913428
1234,28,1,2,3,3,5,4,1,15,1,3,3,3,2,0,0,1,0,0,0,0,1,0,0,1,0,-0.7572254335260116,-0.48598130841121495
1235,29,29,1,4,1,7,3,8,17,2,11,3,7,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.11271676300578035,0.41859321200196753
1236,42,8,3,4,3,9,3,4,13,0,8,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.4884393063583815,-0.17560255779636005
1237,32,2,4,3,2,2,2,7,12,0,7,2,2,2,1,0,0,1,0,0,0,0,0,1,0,1,-0.5635838150289018,1.2850467289719627
1238,46,3,3,1,4,2,1,2,12,1,25,3,19,17,0,0,0,0,0,0,1,1,0,0,1,0,0.7442196531791907,2.101082144613871
1239,27,23,1,2,2,8,3,1,21,1,9,3,9,8,0,0,0,0,1,0,0,0,1,0,1,0,-0.10982658959537572,-0.2808657156910969
1240,29,6,1,4,2,5,2,1,11,0,1,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,-0.653179190751445,-0.4618789965568126
1241,29,24,2,4,2,4,4,1,24,0,1,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,-0.4985549132947977,-0.5516478111165765
1242,46,10,3,3,3,2,2,5,21,3,14,3,8,7,1,0,1,0,0,0,0,0,1,0,1,0,0.6502890173410405,0.647319232661092
1243,27,15,3,4,2,4,1,0,19,1,8,2,7,6,0,0,1,0,0,0,0,0,1,0,1,0,0.4725433526011561,0.02262666010821446
1244,39,19,4,4,3,4,4,8,14,3,7,3,2,2,0,0,0,0,0,1,0,1,0,0,1,0,0.044797687861271675,-0.19183472700442694
1245,55,2,4,2,2,4,4,8,20,1,19,4,5,2,0,0,0,0,0,0,1,0,1,0,1,0,0.046242774566473986,-0.49680275454992623
1246,28,3,3,2,3,8,2,1,19,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.5317919075144508,-0.44909001475651744
1247,30,9,3,2,3,8,4,1,13,0,1,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0.203757225433526,-0.8856369896704378
1248,22,7,1,4,3,4,2,1,23,0,1,3,1,0,1,0,1,0,0,0,0,0,0,1,0,1,-0.596820809248555,-0.543531726512543
1249,36,10,4,2,2,2,3,1,13,1,10,3,10,9,0,0,0,0,0,0,1,0,1,0,0,1,0.6676300578034682,0.24372848007870143
1250,31,20,3,2,3,9,3,1,11,1,10,3,10,8,0,0,1,0,0,0,0,1,0,0,1,0,-0.7124277456647399,-0.11928184948352188
1251,34,4,3,3,3,2,4,2,13,3,9,3,5,3,0,0,1,0,0,0,0,0,1,0,0,1,0.976878612716763,1.2373339891785538
1252,29,7,3,4,3,9,1,3,14,0,11,3,3,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.3063583815028902,-0.6443679291687162
1253,37,7,4,4,3,4,1,5,22,1,16,3,5,3,0,0,0,0,1,0,0,0,1,0,0,1,-0.030346820809248554,-0.09788489916379735
1254,35,16,2,4,2,6,2,0,11,0,4,3,3,2,0,0,0,0,0,1,0,0,1,0,0,1,-0.8453757225433526,0.026069847515986226
1255,45,25,2,2,2,6,4,0,13,2,10,2,9,8,0,0,1,0,0,0,0,0,1,0,1,0,-0.3583815028901734,0.3010329562223315
1256,36,2,1,2,2,5,4,1,21,0,10,2,10,1,0,1,0,0,0,0,0,0,0,1,1,0,0.5910404624277457,-0.1957697983275947
1257,40,1,4,1,3,1,1,2,11,1,22,3,19,7,0,0,1,0,0,0,0,1,0,0,1,0,0.48121387283236994,2.985981308411215
1258,26,1,2,2,2,4,3,1,13,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.4653179190751445,-0.43015248401377276
1259,27,2,2,1,4,2,3,0,14,0,9,2,8,7,0,0,0,0,1,0,0,0,0,1,1,0,-0.4234104046242775,0.4471224790949336
1260,44,1,4,2,4,7,1,2,15,1,10,3,2,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.9161849710982659,0.08632562715199213
1261,34,16,4,4,1,4,1,1,23,1,5,3,5,2,1,0,0,0,0,0,1,0,1,0,0,1,0.23554913294797689,-0.5841121495327103
1262,56,24,2,1,3,9,4,1,16,0,5,3,4,2,1,0,1,0,0,0,0,0,0,1,1,0,0.5173410404624278,-0.515248401377275
1263,36,17,2,3,2,2,2,2,16,2,12,1,4,2,0,0,0,1,0,0,0,0,1,0,1,0,-0.6777456647398844,0.2029021151008362
1264,41,8,3,3,3,2,2,5,21,1,14,3,5,4,0,0,0,1,0,0,0,0,1,0,1,0,-0.6748554913294798,-0.07107722577471717
1265,42,6,3,3,3,3,1,9,13,1,18,4,13,7,0,0,0,0,1,0,0,0,1,0,1,0,0.8554913294797688,2.131333005410723
1266,31,10,2,3,3,2,4,2,11,1,8,3,5,2,0,0,0,0,1,0,0,1,0,0,0,1,0.39739884393063585,0.4675356615838662
1267,34,3,1,4,2,2,4,3,12,0,9,2,4,2,0,0,0,0,1,0,0,0,1,0,0,1,-0.09971098265895954,0.8413674372848008
1268,31,4,3,1,4,9,3,8,12,1,4,2,2,2,0,0,0,0,1,0,0,1,0,0,1,0,-0.48121387283236994,-0.17314313821938024
1269,26,6,3,3,4,9,4,0,18,1,8,3,7,7,0,0,0,0,0,1,0,0,1,0,1,0,0.42196531791907516,-0.5258239055582883
1270,45,1,4,2,3,7,3,4,12,0,12,3,4,2,0,0,0,0,1,0,0,0,0,1,1,0,0.7124277456647399,0.176340383669454
1271,33,10,4,2,3,2,3,1,14,0,10,2,10,4,0,0,0,1,0,0,0,0,0,1,1,0,-0.8482658959537572,0.19798327594687654
1272,28,1,2,3,2,2,4,1,12,1,7,3,7,7,0,0,1,0,0,0,0,0,1,0,0,1,-0.030346820809248554,0.52926709296606
1273,29,24,3,3,4,8,1,1,17,0,1,3,1,0,1,0,0,0,0,0,1,0,0,1,1,0,-0.0838150289017341,-0.883177570093458
1274,39,21,4,1,1,2,3,6,19,1,10,3,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0.6459537572254336,0.25922282341367436
1275,27,2,4,2,3,4,2,1,11,1,6,2,5,3,0,0,0,0,0,0,1,0,1,0,1,0,0.7947976878612717,-0.6040334481062469
1276,34,22,4,3,2,4,4,1,15,0,16,3,15,10,0,0,0,0,0,1,0,0,1,0,0,1,-0.09971098265895954,0.2619281849483522
1277,28,13,2,4,3,2,3,3,11,0,6,3,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0.9696531791907514,1.2720118052139695
1278,47,14,4,3,3,4,2,8,18,1,16,4,8,7,0,0,0,0,0,0,1,0,1,0,1,0,0.5274566473988439,0.19306443679291688
1279,56,11,5,4,2,2,1,4,16,1,6,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.9234104046242775,0.17166748647319233
1280,39,9,2,1,3,6,1,1,25,1,10,3,10,0,0,0,0,0,1,0,0,0,1,0,1,0,0.09104046242774566,0.11534677816035416
1281,38,8,3,4,2,4,2,1,16,1,20,3,20,11,0,0,0,0,1,0,0,1,0,0,0,1,0.8526011560693642,-0.6269060501721594
1282,32,5,2,1,4,4,3,3,14,0,8,3,4,1,1,0,1,0,0,0,0,0,0,1,0,1,-0.8179190751445087,-0.5533694048204624
1283,38,9,2,2,3,4,4,2,19,2,10,4,5,2,0,0,1,0,0,0,0,1,0,0,1,0,0.5809248554913294,0.021888834235120513
1284,42,12,4,2,3,2,4,3,12,2,14,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.5563583815028902,0.09960649286768322
1285,27,22,3,1,2,5,2,1,12,0,1,3,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.7702312138728323,-0.4473684210526316
1286,35,18,4,2,3,2,1,0,16,1,6,1,5,3,0,0,0,0,1,0,0,0,1,0,1,0,-0.17630057803468208,0.2161829808165273
1287,28,16,3,3,3,4,3,1,14,0,5,2,5,3,0,0,0,0,1,0,0,0,0,1,1,0,0.4320809248554913,-0.6242006886374816
1288,31,3,2,3,3,4,1,1,13,1,4,4,4,2,0,0,0,0,1,0,0,1,0,0,0,1,0.24855491329479767,-0.39768814559763893
1289,36,9,4,1,4,9,2,1,22,0,5,3,5,4,0,0,1,0,0,0,0,0,1,0,1,0,0.7904624277456648,-0.46040334481062467
1290,34,1,3,1,3,2,4,1,21,0,14,2,14,8,0,0,0,1,0,0,0,0,0,1,1,0,0.19219653179190752,1.280373831775701
1291,34,13,4,4,3,2,3,1,18,1,9,2,8,7,0,0,0,0,1,0,0,1,0,0,1,0,0.6286127167630058,0.970486965076242
1292,26,1,3,3,3,9,1,0,13,0,8,2,7,7,0,0,0,0,1,0,0,0,0,1,1,0,-0.934971098265896,-0.4463846532218396
1293,29,1,3,1,3,7,1,0,12,1,6,2,5,3,0,0,1,0,0,0,0,0,1,0,1,0,-0.9653179190751445,0.16994589276930644
1294,32,15,4,3,3,7,4,5,18,1,9,3,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0.49421965317919075,0.4881947860304968
1295,31,1,3,4,1,4,1,1,21,0,10,3,10,8,0,0,1,0,0,0,0,0,1,0,1,0,0.4638728323699422,0.07894736842105263
1296,28,17,3,3,2,9,4,5,12,1,6,2,4,1,1,0,0,0,0,0,1,1,0,0,1,0,0.8670520231213873,-0.5693556320708313
1297,38,1,3,1,2,8,1,4,14,0,20,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.8670520231213873,-0.4485981308411215
1298,35,7,4,3,3,2,4,1,11,0,10,3,10,8,0,0,1,0,0,0,0,0,1,0,0,1,0.6069364161849711,0.12838170191834727
1299,27,9,3,4,3,2,4,1,14,0,7,3,7,7,0,0,0,1,0,0,0,0,0,1,1,0,0.21676300578034682,-0.14190850959173634
1300,32,5,4,4,2,6,4,8,24,0,8,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.8222543352601156,1.2289719626168225
1301,31,26,4,1,3,2,4,1,11,0,10,3,10,7,1,0,0,1,0,0,0,0,1,0,0,1,-0.07225433526011561,0.22995573044761436
1302,53,24,4,1,3,2,1,6,13,0,15,2,2,2,1,0,1,0,0,0,0,0,0,1,0,1,0.5260115606936416,1.4181013280865715
1303,54,9,2,1,3,4,3,3,11,2,9,2,4,3,0,0,1,0,0,0,0,0,1,0,1,0,-0.9378612716763006,-0.4390063944909001
1304,33,7,2,4,3,7,3,1,20,3,9,3,9,7,0,0,1,0,0,0,0,1,0,0,1,0,0.7210982658959537,0.3162813575996065
1305,43,11,3,1,3,7,3,1,17,1,10,3,10,9,0,0,1,0,0,0,0,0,1,0,1,0,-0.33236994219653176,0.6955238563698967
1306,38,1,4,4,3,5,2,0,11,1,7,3,6,2,0,0,0,0,0,1,0,0,1,0,0,1,0.9248554913294798,-0.4158878504672897
1307,31,2,1,4,1,9,4,1,11,3,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.6820809248554913,-0.8738317757009346
1308,39,15,4,2,3,2,1,0,12,0,21,3,20,8,0,0,0,1,0,0,0,0,0,1,1,0,-0.9898843930635838,2.129611411706837
1309,42,23,2,4,2,4,3,1,12,0,20,3,20,9,0,0,1,0,0,0,0,0,0,1,1,0,-0.6777456647398844,-0.08607968519429415
1310,31,10,3,3,3,3,3,4,20,1,13,4,11,7,0,0,0,0,1,0,0,0,1,0,1,0,-0.1546242774566474,1.5614854894244958
1311,54,10,3,3,3,6,1,6,19,0,9,3,5,2,0,0,0,0,1,0,0,0,0,1,0,1,-0.934971098265896,-0.059517953762911954
